,text,code,task_id,test_list
644,Write a function to find the product of it’s kth index in the given tuples.,"```cpp
#include <vector>

long long get_product(const std::vector<int>& val) {
    long long res = 1;
    for (const auto& ele : val) {
        res *= ele;
    }
    return res;
}

std::pair<long long> find_k_product(const std::vector<std::vector<int>>& test_list, int K) {
    std::vector<int> sub_k_values;
    for (const auto& sub : test_list) {
        sub_k_values.push_back(sub[K]);
    }
    long long res = get_product(sub_k_values);
    return {res};
}
```",645,"```cpp
#include <cassert>
#include <vector>
#include <tuple>

int find_k_product(const std::vector<std::tuple<int, int, int>>& tuples, int k) {
    int product = 1;
    for (const auto& t : tuples) {
        if (k == 0) {
            product *= std::get<0>(t);
        } else if (k == 1) {
            product *= std::get<1>(t);
        } else if (k == 2) {
            product *= std::get<2>(t);
        }
    }
    return product;
}

int main() {
    assert(find_k_product({{5, 6, 7}, {1, 3, 5}, {8, 9, 19}}, 2) == 665);
    assert(find_k_product({{6, 7, 8}, {2, 4, 6}, {9, 10, 20}}, 1) == 280);
    assert(find_k_product({{7, 8, 9}, {3, 5, 7}, {10, 11, 21}}, 0) == 210);
    return 0;
}
```"
645,Write a python function to count number of cubes of size k in a cube of size n.,"```cpp
#include <cmath>

std::pair<long long, long long> No_of_cubes(long long N, long long K) {
    long long No = 0;
    No = (N - K + 1);
    No = pow(No, 3);
    return {No, No};
}
```",646,"```cpp
#include <cassert>

int No_of_cubes(int a, int b); // Declaration of the function

int main() {
    assert(No_of_cubes(2, 1) == 8);
    assert(No_of_cubes(5, 2) == 64);
    assert(No_of_cubes(1, 1) == 1);
    return 0;
}
```"
646,Write a function to split a string at uppercase letters.,"```cpp
#include <iostream>
#include <regex>
#include <vector>
#include <string>

std::vector<std::string> split_upperstring(const std::string& text) {
    std::regex re(""[A-Z][^A-Z]*"");
    std::sregex_iterator it(text.begin(), text.end(), re);
    std::sregex_iterator end;
    std::vector<std::string> result;

    while (it != end) {
        result.push_back(it->str());
        ++it;
    }
    return result;
}
```",647,"```cpp
#include <cassert>
#include <vector>
#include <string>

std::vector<std::string> split_upperstring(const std::string &s) {
    std::vector<std::string> result;
    std::string current;
    for (char c : s) {
        if (isupper(c) && !current.empty()) {
            result.push_back(current);
            current.clear();
        }
        current += c;
    }
    if (!current.empty()) {
        result.push_back(current);
    }
    return result;
}

int main() {
    assert(split_upperstring(""PythonProgramLanguage"") == std::vector<std::string>{""Python"", ""Program"", ""Language""});
    assert(split_upperstring(""PythonProgram"") == std::vector<std::string>{""Python"", ""Program""});
    assert(split_upperstring(""ProgrammingLanguage"") == std::vector<std::string>{""Programming"", ""Language""});
    return 0;
}
```"
647,Write a function to exchange the position of every n-th value with (n+1)th value and (n+1)th value with n-th value in a given list.,"```cpp
#include <vector>
#include <algorithm>
#include <iterator>

std::pair<std::vector<int>, std::vector<int>> exchange_elements(const std::vector<int>& lst) {
    std::vector<int> lst1, lst2;
    for (size_t i = 0; i < lst.size(); i += 2) {
        if (i + 1 < lst.size()) {
            lst1.push_back(lst[i + 1]);
        }
        lst2.push_back(lst[i]);
    }
    return {lst1, lst2};
}
```",648,"```cpp
#include <cassert>
#include <vector>

std::vector<int> exchange_elements(const std::vector<int>& input) {
    std::vector<int> output(input.size());
    for (size_t i = 0; i < input.size(); i += 2) {
        output[i] = input[i + 1];
        output[i + 1] = input[i];
    }
    return output;
}

int main() {
    assert(exchange_elements({0, 1, 2, 3, 4, 5}) == std::vector<int>{1, 0, 3, 2, 5, 4});
    assert(exchange_elements({5, 6, 7, 8, 9, 10}) == std::vector<int>{6, 5, 8, 7, 10, 9});
    assert(exchange_elements({25, 35, 45, 55, 75, 95}) == std::vector<int>{35, 25, 55, 45, 95, 75});
}
```"
648,Write a python function to calculate the sum of the numbers in a list between the indices of a specified range.,"```cpp
#include <vector>

int sum_Range_list(const std::vector<int>& nums, int m, int n) {
    int sum_range = 0;
    for (int i = m; i <= n; ++i) {
        sum_range += nums[i];
    }
    return sum_range;
}
```",649,"```cpp
#include <cassert>
#include <vector>

int sum_Range_list(const std::vector<int>& nums, int start, int end) {
    int sum = 0;
    for (int i = start; i <= end; ++i) {
        sum += nums[i];
    }
    return sum;
}

int main() {
    assert(sum_Range_list({2, 1, 5, 6, 8, 3, 4, 9, 10, 11, 8, 12}, 8, 10) == 29);
    assert(sum_Range_list({1, 2, 3, 4, 5}, 1, 2) == 5);
    assert(sum_Range_list({1, 0, 1, 2, 5, 6}, 4, 5) == 11);
    return 0;
}
```"
649,Write a python function to check whether the given two arrays are equal or not.,"```cpp
#include <vector>
#include <algorithm>

bool are_Equal(std::vector<int>& arr1, std::vector<int>& arr2, int n, int m) {
    if (n != m) {
        return false;
    }
    std::sort(arr1.begin(), arr1.end());
    std::sort(arr2.begin(), arr2.end());
    for (int i = 0; i < n; i++) {
        if (arr1[i] != arr2[i]) {
            return false;
        }
    }
    return true;
}
```",650,"```cpp
#include <cassert>
#include <vector>
#include <algorithm>

bool are_Equal(const std::vector<int>& a, const std::vector<int>& b, int sizeA, int sizeB) {
    if (sizeA != sizeB) return false;
    std::vector<int> sortedA = a;
    std::vector<int> sortedB = b;
    std::sort(sortedA.begin(), sortedA.end());
    std::sort(sortedB.begin(), sortedB.end());
    return sortedA == sortedB;
}

int main() {
    assert(are_Equal({1,2,3}, {3,2,1}, 3, 3) == true);
    assert(are_Equal({1,1,1}, {2,2,2}, 3, 3) == false);
    assert(are_Equal({8,9}, {4,5,6}, 2, 3) == false);
    return 0;
}
```"
650,Write a function to check if one tuple is a subset of another tuple.,"```cpp
#include <set>
#include <tuple>

std::pair<bool> check_subset(const std::tuple<int, int>& test_tup1, const std::tuple<int, int>& test_tup2) {
    std::set<int> set1 = {std::get<0>(test_tup1), std::get<1>(test_tup1)};
    std::set<int> set2 = {std::get<0>(test_tup2), std::get<1>(test_tup2)};
    bool res = std::includes(set1.begin(), set1.end(), set2.begin(), set2.end());
    return std::make_pair(res);
}
```",651,"```cpp
#include <iostream>
#include <set>
#include <cassert>

bool check_subset(const std::set<int>& subset, const std::set<int>& superset) {
    for (const auto& elem : subset) {
        if (superset.find(elem) == superset.end()) {
            return false;
        }
    }
    return true;
}

int main() {
    assert(check_subset({10, 4, 5, 6}, {5, 10}) == true);
    assert(check_subset({1, 2, 3, 4}, {5, 6}) == false);
    assert(check_subset({7, 8, 9, 10}, {10, 8}) == true);
    return 0;
}
```"
651,Write a function to flatten the given tuple matrix into the tuple list with each tuple representing each column.,"```cpp
#include <iostream>
#include <vector>
#include <tuple>
#include <sstream>

std::string matrix_to_list(const std::vector<std::vector<int>>& test_list) {
    std::vector<int> temp;
    for (const auto& sub : test_list) {
        for (const auto& ele : sub) {
            temp.push_back(ele);
        }
    }

    std::vector<std::tuple<int>> res;
    for (size_t i = 0; i < temp.size(); ++i) {
        res.push_back(std::make_tuple(temp[i]));
    }

    std::ostringstream oss;
    oss << ""("";
    for (const auto& t : res) {
        oss << std::get<0>(t) << "","";
    }
    std::string result = oss.str();
    result.pop_back(); // Remove the last comma
    result += "")"";
    
    return result;
}
```",652,"```cpp
#include <iostream>
#include <vector>
#include <cassert>
#include <string>

std::string matrix_to_list(const std::vector<std::vector<std::pair<int, int>>>& matrix) {
    std::vector<int> first_row, second_row;
    for (const auto& row : matrix) {
        for (const auto& item : row) {
            first_row.push_back(item.first);
            second_row.push_back(item.second);
        }
    }
    std::string result = ""[("";
    for (size_t i = 0; i < first_row.size(); ++i) {
        result += std::to_string(first_row[i]);
        if (i < first_row.size() - 1) result += "", "";
    }
    result += ""), ("";
    for (size_t i = 0; i < second_row.size(); ++i) {
        result += std::to_string(second_row[i]);
        if (i < second_row.size() - 1) result += "", "";
    }
    result += "")]"";
    return result;
}

int main() {
    assert(matrix_to_list({{{4, 5}, {7, 8}}, {{10, 13}, {18, 17}}, {{0, 4}, {10, 1}}}) == ""[(4, 7, 10, 18, 0, 10), (5, 8, 13, 17, 4, 1)]"");
    assert(matrix_to_list({{{5, 6}, {8, 9}}, {{11, 14}, {19, 18}}, {{1, 5}, {11, 2}}}) == ""[(5, 8, 11, 19, 1, 11), (6, 9, 14, 18, 5, 2)]"");
    assert(matrix_to_list({{{6, 7}, {9, 10}}, {{12, 15}, {20, 21}}, {{23, 7}, {15, 8}}}) == ""[(6, 9, 12, 20, 23, 15), (7, 10, 15, 21, 7, 8)]"");
    return 0;
}
```"
652,Write a function to group a sequence of key-value pairs into a dictionary of lists using collections module.,"```cpp
#include <iostream>
#include <vector>
#include <map>

std::pair<std::map<int, std::vector<int>>, std::vector<int>> grouping_dictionary(const std::vector<std::pair<int, int>>& l) {
    std::map<int, std::vector<int>> d;
    for (const auto& p : l) {
        d[p.first].push_back(p.second);
    }
    return {d, {}};
}
```",653,"```cpp
#include <iostream>
#include <vector>
#include <map>
#include <cassert>

std::map<std::string, std::vector<int>> grouping_dictionary(const std::vector<std::pair<std::string, int>>& input) {
    std::map<std::string, std::vector<int>> result;
    for (const auto& pair : input) {
        result[pair.first].push_back(pair.second);
    }
    return result;
}

int main() {
    assert(grouping_dictionary({{""yellow"", 1}, {""blue"", 2}, {""yellow"", 3}, {""blue"", 4}, {""red"", 1}}) == (std::map<std::string, std::vector<int>>{{""yellow"", {1, 3}}, {""blue"", {2, 4}}, {""red"", {1}}}));
    assert(grouping_dictionary({{""yellow"", 10}, {""blue"", 20}, {""yellow"", 30}, {""blue"", 40}, {""red"", 10}}) == (std::map<std::string, std::vector<int>>{{""yellow"", {10, 30}}, {""blue"", {20, 40}}, {""red"", {10}}}));
    assert(grouping_dictionary({{""yellow"", 15}, {""blue"", 25}, {""yellow"", 35}, {""blue"", 45}, {""red"", 15}}) == (std::map<std::string, std::vector<int>>{{""yellow"", {15, 35}}, {""blue"", {25, 45}}, {""red"", {15}}}));

    return 0;
}
```"
653,Write a function to find the perimeter of a rectangle.,"```cpp
#include <utility>

std::pair<int, int> rectangle_perimeter(int l, int b) {
    int perimeter = 2 * (l + b);
    return {perimeter, perimeter}; // Assuming you want to return the perimeter twice as in the original function
}
```",654,"```cpp
#include <cassert>

int rectangle_perimeter(int length, int width) {
    return 2 * (length + width);
}

int main() {
    assert(rectangle_perimeter(10, 20) == 60);
    assert(rectangle_perimeter(10, 5) == 30);
    assert(rectangle_perimeter(4, 2) == 12);
    return 0;
}
```"
654,Write a python function to find the sum of fifth power of n natural numbers.,"```cpp
#include <iostream>
using namespace std;

pair<int, int> fifth_Power_Sum(int n) {
    int sm = 0;
    for (int i = 1; i <= n; ++i) {
        sm += (i * i * i * i * i);
    }
    return make_pair(sm, 0); // Returning 0 as a placeholder for the second value
}
```",655,"```cpp
#include <cassert>

assert(fifth_Power_Sum(2) == 33);
assert(fifth_Power_Sum(4) == 1300);
assert(fifth_Power_Sum(3) == 276);
```"
655,Write a python function to find the minimum sum of absolute differences of two arrays.,"```cpp
#include <vector>
#include <algorithm>
#include <cmath>

std::pair<int, int> find_Min_Sum(std::vector<int>& a, std::vector<int>& b, int n) { 
    std::sort(a.begin(), a.end()); 
    std::sort(b.begin(), b.end()); 
    int sum = 0;  
    for (int i = 0; i < n; i++) { 
        sum += std::abs(a[i] - b[i]); 
    } 
    return {sum, 0}; // assuming the second value is a placeholder
}
```",656,"```cpp
#include <cassert>

int find_Min_Sum(const std::vector<int>& A, const std::vector<int>& B, int n);

int main() {
    assert(find_Min_Sum({3, 2, 1}, {2, 1, 3}, 3) == 0);
    assert(find_Min_Sum({1, 2, 3}, {4, 5, 6}, 3) == 9);
    assert(find_Min_Sum({4, 1, 8, 7}, {2, 3, 6, 5}, 4) == 6);
    return 0;
}
```"
656,Write a python function to find the first digit in factorial of a given number.,"```cpp
#include <iostream>
#include <cmath>

std::pair<int, int> first_Digit(int n) {
    long long fact = 1;
    for (int i = 2; i <= n; i++) {
        fact = fact * i;
        while (fact % 10 == 0) {
            fact = fact / 10;
        }
    }
    while (fact >= 10) {
        fact = fact / 10;
    }
    return std::make_pair(static_cast<int>(fact), static_cast<int>(std::floor(fact)));
}
```",657,"```cpp
#include <cassert>

int first_Digit(int n) {
    // Implement the first_Digit function here
}

int main() {
    assert(first_Digit(5) == 1);
    assert(first_Digit(10) == 3);
    assert(first_Digit(7) == 5);
    return 0;
}
```"
657,Write a function to find the item with maximum occurrences in a given list.,"```cpp
#include <iostream>
#include <vector>
#include <unordered_map>

std::pair<int, int> max_occurrences(const std::vector<int>& list1) {
    int max_val = 0;
    int result = list1[0];
    std::unordered_map<int, int> count;

    for (int i : list1) {
        count[i]++;
    }

    for (const auto& pair : count) {
        if (pair.second > max_val) {
            max_val = pair.second;
            result = pair.first;
        }
    }
    
    return {result, max_val};
}
```",658,"```cpp
#include <cassert>
#include <vector>
#include <unordered_map>

int max_occurrences(const std::vector<int>& nums) {
    std::unordered_map<int, int> frequency;
    for (int num : nums) {
        frequency[num]++;
    }
    
    int max_count = 0;
    for (const auto& entry : frequency) {
        max_count = std::max(max_count, entry.second);
    }
    
    return max_count;
}

int main() {
    assert(max_occurrences({2,3,8,4,7,9,8,2,6,5,1,6,1,2}) == 2);
    assert(max_occurrences({1, 3, 5, 7, 1, 3, 13, 15, 17, 5, 7, 9, 1, 11}) == 1);
    assert(max_occurrences({1, 2, 3, 2, 4, 5, 1, 1, 1}) == 1);
    return 0;
}
```"
